timestamp_iso,offset_seconds,power_w,voltage_v,current_ma,phase
2026-09-10T02:30:07.106008+00:00,680,182.6,220.4,828.5,Rinse & Drain
2026-09-10T02:30:09.106008+00:00,682,193.0,221.2,872.5,Rinse & Drain
2026-09-10T02:30:11.106008+00:00,684,210.1,217.9,964.2,Rinse & Drain
2026-09-10T02:30:13.106008+00:00,686,204.5,221.8,922.0,Rinse & Drain
2026-09-10T02:30:15.106008+00:00,688,197.2,218.2,903.8,Rinse & Drain
2026-09-10T02:30:17.106008+00:00,690,178.4,219.2,813.9,Rinse & Drain
2026-09-10T02:30:19.106008+00:00,692,150.5,218.8,687.8,Rinse & Drain
2026-09-10T02:30:21.106008+00:00,694,124.9,222.3,561.9,Rinse & Drain
2026-09-10T02:30:23.106008+00:00,696,109.8,219.4,500.5,Rinse & Drain
2026-09-10T02:30:25.106008+00:00,698,106.4,220.3,483.0,Rinse & Drain
2026-09-10T02:30:27.106008+00:00,700,128.0,221.1,578.9,Rinse & Drain
2026-09-10T02:30:29.106008+00:00,702,147.1,218.3,673.8,Rinse & Drain
2026-09-10T02:30:31.106008+00:00,704,171.1,222.3,769.7,Rinse & Drain
2026-09-10T02:30:33.106008+00:00,706,187.5,221.8,845.4,Rinse & Drain
2026-09-10T02:30:35.106008+00:00,708,200.4,221.6,904.3,Rinse & Drain
2026-09-10T02:30:37.106008+00:00,710,210.7,219.4,960.3,Rinse & Drain
2026-09-10T02:30:39.106008+00:00,712,212.9,218.6,973.9,Rinse & Drain
2026-09-10T02:30:41.106008+00:00,714,193.7,222.4,871.0,Rinse & Drain
2026-09-10T02:30:43.106008+00:00,716,170.0,219.1,775.9,Rinse & Drain
2026-09-10T02:30:45.106008+00:00,718,145.2,220.0,660.0,Rinse & Drain
2026-09-10T02:30:47.106008+00:00,720,128.1,220.2,581.7,Rinse & Drain
2026-09-10T02:30:49.106008+00:00,722,109.7,219.6,499.5,Rinse & Drain
2026-09-10T02:30:51.106008+00:00,724,114.7,222.3,516.0,Rinse & Drain
2026-09-10T02:30:53.106008+00:00,726,134.0,221.3,605.5,Rinse & Drain
2026-09-10T02:30:55.106008+00:00,728,148.4,220.4,673.3,Rinse & Drain
2026-09-10T02:30:57.106008+00:00,730,167.3,220.3,759.4,Rinse & Drain
2026-09-10T02:30:59.106008+00:00,732,190.9,220.0,867.7,Rinse & Drain
2026-09-10T02:31:01.106008+00:00,734,204.2,218.7,933.7,Rinse & Drain
2026-09-10T02:31:03.106008+00:00,736,213.2,220.2,968.2,Rinse & Drain
2026-09-10T02:31:05.106008+00:00,738,193.2,219.4,880.6,Rinse & Drain
2026-09-10T02:31:07.106008+00:00,740,178.8,219.4,814.9,Rinse & Drain
2026-09-10T02:31:09.106008+00:00,742,162.7,221.1,735.9,Rinse & Drain
2026-09-10T02:31:11.106008+00:00,744,136.5,217.6,627.3,Rinse & Drain
2026-09-10T02:31:13.106008+00:00,746,119.2,221.7,537.7,Rinse & Drain
2026-09-10T02:31:15.106008+00:00,748,116.2,220.8,526.3,Rinse & Drain
2026-09-10T02:31:17.106008+00:00,750,113.8,222.0,512.6,Rinse & Drain
2026-09-10T02:31:19.106008+00:00,752,138.0,217.7,633.9,Rinse & Drain
2026-09-10T02:31:21.106008+00:00,754,150.8,218.8,689.2,Rinse & Drain
2026-09-10T02:31:23.106008+00:00,756,181.0,218.6,828.0,Rinse & Drain
2026-09-10T02:31:25.106008+00:00,758,209.7,218.9,958.0,Rinse & Drain
2026-09-10T02:31:27.106008+00:00,760,210.3,219.0,960.3,Rinse & Drain
2026-09-10T02:31:29.106008+00:00,762,208.7,220.0,948.6,Rinse & Drain
2026-09-10T02:31:31.106008+00:00,764,187.6,218.2,859.8,Rinse & Drain
2026-09-10T02:31:33.106008+00:00,766,176.6,218.5,808.2,Rinse & Drain
2026-09-10T02:31:35.106008+00:00,768,146.7,218.5,671.4,Rinse & Drain
2026-09-10T02:31:37.106008+00:00,770,129.8,218.0,595.4,Rinse & Drain
2026-09-10T02:31:39.106008+00:00,772,103.4,220.1,469.8,Rinse & Drain
2026-09-10T02:31:41.106008+00:00,774,115.4,218.4,528.4,Rinse & Drain
2026-09-10T02:31:43.106008+00:00,776,115.9,218.1,531.4,Rinse & Drain
2026-09-10T02:31:45.106008+00:00,778,142.2,219.3,648.4,Rinse & Drain
2026-09-10T02:31:47.106008+00:00,780,172.9,219.5,787.7,Rinse & Drain
2026-09-10T02:31:49.106008+00:00,782,201.0,219.2,917.0,Rinse & Drain
2026-09-10T02:31:51.106008+00:00,784,211.3,219.0,964.8,Rinse & Drain
2026-09-10T02:31:53.106008+00:00,786,209.5,220.9,948.4,Rinse & Drain
2026-09-10T02:31:55.106008+00:00,788,192.9,222.4,867.4,Rinse & Drain
2026-09-10T02:31:57.106008+00:00,790,176.8,220.7,801.1,Rinse & Drain
2026-09-10T02:31:59.106008+00:00,792,160.0,219.5,728.9,Rinse & Drain
2026-09-10T02:32:01.106008+00:00,794,129.3,221.8,583.0,Rinse & Drain
2026-09-10T02:32:03.106008+00:00,796,118.3,221.0,535.3,Rinse & Drain
2026-09-10T02:32:05.106008+00:00,798,102.7,218.8,469.4,Rinse & Drain
2026-09-10T02:32:07.106008+00:00,800,121.1,221.9,545.7,Rinse & Drain
2026-09-10T02:32:09.106008+00:00,802,137.5,218.6,629.0,Rinse & Drain
2026-09-10T02:32:11.106008+00:00,804,154.5,220.4,701.0,Rinse & Drain
2026-09-10T02:32:13.106008+00:00,806,181.8,218.7,831.3,Rinse & Drain
2026-09-10T02:32:15.106008+00:00,808,202.0,221.1,913.6,Rinse & Drain
2026-09-10T02:32:17.106008+00:00,810,215.0,220.5,975.1,Rinse & Drain
2026-09-10T02:32:19.106008+00:00,812,201.0,222.2,904.6,Rinse & Drain
2026-09-10T02:32:21.106008+00:00,814,201.9,219.7,919.0,Rinse & Drain
2026-09-10T02:32:23.106008+00:00,816,171.8,221.0,777.4,Rinse & Drain
2026-09-10T02:32:25.106008+00:00,818,148.3,218.3,679.3,Rinse & Drain
2026-09-10T02:32:27.106008+00:00,820,123.0,217.9,564.5,Rinse & Drain
2026-09-10T02:32:29.106008+00:00,822,121.3,221.7,547.1,Rinse & Drain
2026-09-10T02:32:31.106008+00:00,824,117.2,220.0,532.7,Rinse & Drain
2026-09-10T02:32:33.106008+00:00,826,130.2,220.2,591.3,Rinse & Drain
2026-09-10T02:32:35.106008+00:00,828,138.5,218.2,634.7,Rinse & Drain
2026-09-10T02:32:37.106008+00:00,830,160.3,221.0,725.3,Rinse & Drain
2026-09-10T02:32:39.106008+00:00,832,186.6,219.7,849.3,Rinse & Drain
2026-09-10T02:32:41.106008+00:00,834,196.0,220.7,888.1,Rinse & Drain
2026-09-10T02:32:43.106008+00:00,836,215.0,218.6,983.5,Rinse & Drain
2026-09-10T02:32:45.106008+00:00,838,201.1,218.0,922.5,Rinse & Drain
2026-09-10T02:32:47.106008+00:00,840,333.5,219.2,1521.4,Spin Cycle
2026-09-10T02:32:49.106008+00:00,842,336.4,220.2,1527.7,Spin Cycle
2026-09-10T02:32:51.106008+00:00,844,315.2,221.9,1420.5,Spin Cycle
2026-09-10T02:32:53.106008+00:00,846,332.4,221.2,1502.7,Spin Cycle
2026-09-10T02:32:55.106008+00:00,848,333.2,219.4,1518.7,Spin Cycle
2026-09-10T02:32:57.106008+00:00,850,320.0,219.2,1459.9,Spin Cycle
2026-09-10T02:32:59.106008+00:00,852,336.9,222.1,1516.9,Spin Cycle
2026-09-10T02:33:01.106008+00:00,854,345.4,219.0,1577.2,Spin Cycle
2026-09-10T02:33:03.106008+00:00,856,327.1,219.3,1491.6,Spin Cycle
2026-09-10T02:33:05.106008+00:00,858,346.1,218.3,1585.4,Spin Cycle
2026-09-10T02:33:07.106008+00:00,860,346.3,222.4,1557.1,Spin Cycle
2026-09-10T02:33:09.106008+00:00,862,344.4,220.9,1559.1,Spin Cycle
2026-09-10T02:33:11.106008+00:00,864,337.1,218.9,1540.0,Spin Cycle
2026-09-10T02:33:13.106008+00:00,866,348.1,220.7,1577.3,Spin Cycle
2026-09-10T02:33:15.106008+00:00,868,352.4,219.5,1605.5,Spin Cycle
2026-09-10T02:33:17.106008+00:00,870,342.4,219.9,1557.1,Spin Cycle
2026-09-10T02:33:19.106008+00:00,872,343.4,220.6,1556.7,Spin Cycle
2026-09-10T02:33:21.106008+00:00,874,344.6,221.2,1557.9,Spin Cycle
2026-09-10T02:33:23.106008+00:00,876,360.5,218.4,1650.6,Spin Cycle
2026-09-10T02:33:25.106008+00:00,878,359.5,218.6,1644.6,Spin Cycle
2026-09-10T02:33:27.106008+00:00,880,370.6,218.5,1696.1,Spin Cycle
2026-09-10T02:33:29.106008+00:00,882,346.1,222.3,1556.9,Spin Cycle
2026-09-10T02:33:31.106008+00:00,884,369.3,222.5,1659.8,Spin Cycle
2026-09-10T02:33:33.106008+00:00,886,374.9,221.0,1696.4,Spin Cycle
2026-09-10T02:33:35.106008+00:00,888,368.7,219.9,1676.7,Spin Cycle
2026-09-10T02:33:37.106008+00:00,890,358.3,222.2,1612.5,Spin Cycle
2026-09-10T02:33:39.106008+00:00,892,377.6,218.4,1728.9,Spin Cycle
2026-09-10T02:33:41.106008+00:00,894,371.2,218.5,1698.9,Spin Cycle
2026-09-10T02:33:43.106008+00:00,896,365.2,219.5,1663.8,Spin Cycle
2026-09-10T02:33:45.106008+00:00,898,376.2,217.9,1726.5,Spin Cycle
2026-09-10T02:33:47.106008+00:00,900,368.6,218.2,1689.3,Spin Cycle
2026-09-10T02:33:49.106008+00:00,902,379.1,222.3,1705.4,Spin Cycle
2026-09-10T02:33:51.106008+00:00,904,370.5,219.3,1689.5,Spin Cycle
2026-09-10T02:33:53.106008+00:00,906,389.4,218.8,1779.7,Spin Cycle
2026-09-10T02:33:55.106008+00:00,908,390.2,218.0,1789.9,Spin Cycle
2026-09-10T02:33:57.106008+00:00,910,375.8,220.7,1702.8,Spin Cycle
2026-09-10T02:33:59.106008+00:00,912,389.9,219.4,1777.1,Spin Cycle
2026-09-10T02:34:01.106008+00:00,914,373.9,220.1,1698.8,Spin Cycle
2026-09-10T02:34:03.106008+00:00,916,385.0,219.1,1757.2,Spin Cycle
2026-09-10T02:34:05.106008+00:00,918,405.7,219.5,1848.3,Spin Cycle
2026-09-10T02:34:07.106008+00:00,920,394.3,217.7,1811.2,Spin Cycle
2026-09-10T02:34:09.106008+00:00,922,393.5,221.6,1775.7,Spin Cycle
2026-09-10T02:34:11.106008+00:00,924,398.6,219.0,1820.1,Spin Cycle
2026-09-10T02:34:13.106008+00:00,926,403.4,217.5,1854.7,Spin Cycle
2026-09-10T02:34:15.106008+00:00,928,396.8,221.0,1795.5,Spin Cycle
2026-09-10T02:34:17.106008+00:00,930,410.6,220.7,1860.4,Spin Cycle
2026-09-10T02:34:19.106008+00:00,932,402.0,221.2,1817.4,Spin Cycle
2026-09-10T02:34:21.106008+00:00,934,402.1,219.6,1831.1,Spin Cycle
2026-09-10T02:34:23.106008+00:00,936,401.9,219.4,1831.8,Spin Cycle
2026-09-10T02:34:25.106008+00:00,938,412.4,221.1,1865.2,Spin Cycle
2026-09-10T02:34:27.106008+00:00,940,399.8,219.1,1824.7,Spin Cycle
2026-09-10T02:34:29.106008+00:00,942,408.5,219.2,1863.6,Spin Cycle
2026-09-10T02:34:31.106008+00:00,944,407.4,217.9,1869.7,Spin Cycle
2026-09-10T02:34:33.106008+00:00,946,409.0,220.6,1854.0,Spin Cycle
2026-09-10T02:34:35.106008+00:00,948,433.9,219.2,1979.5,Spin Cycle
2026-09-10T02:34:37.106008+00:00,950,423.8,220.1,1925.5,Spin Cycle
2026-09-10T02:34:39.106008+00:00,952,421.5,220.0,1915.9,Spin Cycle
2026-09-10T02:34:41.106008+00:00,954,432.8,218.3,1982.6,Spin Cycle
2026-09-10T02:34:43.106008+00:00,956,433.2,217.8,1989.0,Spin Cycle
2026-09-10T02:34:45.106008+00:00,958,434.4,220.1,1973.6,Spin Cycle
2026-09-10T02:34:47.106008+00:00,960,442.2,219.9,2010.9,Spin Cycle
2026-09-10T02:34:49.106008+00:00,962,430.2,220.7,1949.3,Spin Cycle
2026-09-10T02:34:51.106008+00:00,964,444.3,217.7,2040.9,Spin Cycle
2026-09-10T02:34:53.106008+00:00,966,431.0,222.1,1940.6,Spin Cycle
2026-09-10T02:34:55.106008+00:00,968,447.3,220.9,2024.9,Spin Cycle
2026-09-10T02:34:57.106008+00:00,970,434.8,220.8,1969.2,Spin Cycle
2026-09-10T02:34:59.106008+00:00,972,455.5,222.2,2050.0,Spin Cycle
2026-09-10T02:35:01.106008+00:00,974,448.8,220.6,2034.5,Spin Cycle
2026-09-10T02:35:03.106008+00:00,976,452.2,219.9,2056.4,Spin Cycle
2026-09-10T02:35:05.106008+00:00,978,453.6,221.1,2051.6,Spin Cycle
2026-09-10T02:35:07.106008+00:00,980,461.8,220.0,2099.1,Spin Cycle
2026-09-10T02:35:09.106008+00:00,982,463.8,220.3,2105.3,Spin Cycle
2026-09-10T02:35:11.106008+00:00,984,452.4,222.4,2034.2,Spin Cycle
2026-09-10T02:35:13.106008+00:00,986,466.3,218.5,2134.1,Spin Cycle
2026-09-10T02:35:15.106008+00:00,988,455.5,219.5,2075.2,Spin Cycle
2026-09-10T02:35:17.106008+00:00,990,465.8,217.5,2141.6,Spin Cycle
2026-09-10T02:35:19.106008+00:00,992,471.4,219.0,2152.5,Spin Cycle
2026-09-10T02:35:21.106008+00:00,994,462.9,221.9,2086.1,Spin Cycle
2026-09-10T02:35:23.106008+00:00,996,449.1,217.7,2062.9,Spin Cycle
2026-09-10T02:35:25.106008+00:00,998,463.5,218.2,2124.2,Spin Cycle
2026-09-10T02:35:27.106008+00:00,1000,477.2,220.4,2165.2,Spin Cycle
2026-09-10T02:35:29.106008+00:00,1002,455.2,220.2,2067.2,Spin Cycle
2026-09-10T02:35:31.106008+00:00,1004,468.7,220.2,2128.5,Spin Cycle
2026-09-10T02:35:33.106008+00:00,1006,484.6,218.4,2218.9,Spin Cycle
2026-09-10T02:35:35.106008+00:00,1008,475.3,221.4,2146.8,Spin Cycle
2026-09-10T02:35:37.106008+00:00,1010,462.9,217.9,2124.4,Spin Cycle
2026-09-10T02:35:39.106008+00:00,1012,469.1,222.0,2113.1,Spin Cycle
2026-09-10T02:35:41.106008+00:00,1014,480.8,220.3,2182.5,Spin Cycle
2026-09-10T02:35:43.106008+00:00,1016,486.0,222.2,2187.2,Spin Cycle
2026-09-10T02:35:45.106008+00:00,1018,493.9,219.9,2246.0,Spin Cycle
2026-09-10T02:35:47.106008+00:00,1020,490.3,217.7,2252.2,Spin Cycle
2026-09-10T02:35:49.106008+00:00,1022,480.2,220.6,2176.8,Spin Cycle
2026-09-10T02:35:51.106008+00:00,1024,501.6,220.5,2274.8,Spin Cycle
2026-09-10T02:35:53.106008+00:00,1026,490.2,218.2,2246.6,Spin Cycle
2026-09-10T02:35:55.106008+00:00,1028,504.4,220.8,2284.4,Spin Cycle
2026-09-10T02:35:57.106008+00:00,1030,505.1,221.9,2276.3,Spin Cycle
2026-09-10T02:35:59.106008+00:00,1032,485.0,221.8,2186.7,Spin Cycle
2026-09-10T02:36:01.106008+00:00,1034,509.5,217.9,2338.2,Spin Cycle
2026-09-10T02:36:03.106008+00:00,1036,503.1,217.8,2309.9,Spin Cycle
2026-09-10T02:36:05.106008+00:00,1038,494.9,222.4,2225.3,Spin Cycle
2026-09-10T02:36:07.106008+00:00,1040,512.6,218.0,2351.4,Spin Cycle
2026-09-10T02:36:09.106008+00:00,1042,509.1,217.7,2338.5,Spin Cycle
2026-09-10T02:36:11.106008+00:00,1044,520.0,221.0,2352.9,Spin Cycle
2026-09-10T02:36:13.106008+00:00,1046,494.0,220.4,2241.4,Spin Cycle
2026-09-10T02:36:15.106008+00:00,1048,520.2,220.0,2364.5,Spin Cycle
2026-09-10T02:36:17.106008+00:00,1050,503.6,222.2,2266.4,Spin Cycle
2026-09-10T02:36:19.106008+00:00,1052,510.4,222.0,2299.1,Spin Cycle
2026-09-10T02:36:21.106008+00:00,1054,530.7,218.2,2432.2,Spin Cycle
2026-09-10T02:36:23.106008+00:00,1056,530.6,221.7,2393.3,Spin Cycle
2026-09-10T02:36:25.106008+00:00,1058,531.3,221.6,2397.6,Spin Cycle
2026-09-10T02:36:27.106008+00:00,1060,535.5,219.9,2435.2,Spin Cycle
2026-09-10T02:36:29.106008+00:00,1062,520.6,219.1,2376.1,Spin Cycle
2026-09-10T02:36:31.106008+00:00,1064,539.2,217.5,2479.1,Spin Cycle
2026-09-10T02:36:33.106008+00:00,1066,532.1,218.6,2434.1,Spin Cycle
2026-09-10T02:36:35.106008+00:00,1068,542.0,217.6,2490.8,Spin Cycle
2026-09-10T02:36:37.106008+00:00,1070,540.0,218.6,2470.3,Spin Cycle
2026-09-10T02:36:39.106008+00:00,1072,527.3,221.9,2376.3,Spin Cycle
2026-09-10T02:36:41.106008+00:00,1074,521.8,219.5,2377.2,Spin Cycle
2026-09-10T02:36:43.106008+00:00,1076,522.2,218.7,2387.7,Spin Cycle
2026-09-10T02:36:45.106008+00:00,1078,541.6,218.1,2483.3,Spin Cycle
2026-09-10T02:36:47.106008+00:00,1080,0.7,219.9,3.2,Cycle Complete (Standby)
2026-09-10T02:36:49.106008+00:00,1082,0.8,222.2,3.6,Cycle Complete (Standby)
2026-09-10T02:36:51.106008+00:00,1084,0.8,218.5,3.7,Cycle Complete (Standby)
2026-09-10T02:36:53.106008+00:00,1086,0.8,217.9,3.7,Cycle Complete (Standby)
2026-09-10T02:36:55.106008+00:00,1088,0.6,220.1,2.7,Cycle Complete (Standby)
2026-09-10T02:36:57.106008+00:00,1090,0.9,220.6,4.1,Cycle Complete (Standby)
2026-09-10T02:36:59.106008+00:00,1092,0.8,221.8,3.6,Cycle Complete (Standby)
2026-09-10T02:37:01.106008+00:00,1094,0.7,220.7,3.2,Cycle Complete (Standby)
2026-09-10T02:37:03.106008+00:00,1096,0.6,222.4,2.7,Cycle Complete (Standby)
2026-09-10T02:37:05.106008+00:00,1098,0.9,220.2,4.1,Cycle Complete (Standby)
2026-09-10T02:37:07.106008+00:00,1100,0.8,218.9,3.7,Cycle Complete (Standby)
2026-09-10T02:37:09.106008+00:00,1102,1.0,219.7,4.6,Cycle Complete (Standby)
2026-09-10T02:37:11.106008+00:00,1104,0.7,218.1,3.2,Cycle Complete (Standby)
2026-09-10T02:37:13.106008+00:00,1106,0.9,217.9,4.1,Cycle Complete (Standby)
2026-09-10T02:37:15.106008+00:00,1108,0.8,221.9,3.6,Cycle Complete (Standby)
2026-09-10T02:37:17.106008+00:00,1110,0.5,220.3,2.3,Cycle Complete (Standby)
2026-09-10T02:37:19.106008+00:00,1112,0.7,218.8,3.2,Cycle Complete (Standby)
2026-09-10T02:37:21.106008+00:00,1114,0.5,219.0,2.3,Cycle Complete (Standby)
2026-09-10T02:37:23.106008+00:00,1116,0.7,222.0,3.2,Cycle Complete (Standby)
2026-09-10T02:37:25.106008+00:00,1118,0.5,222.0,2.3,Cycle Complete (Standby)
2026-09-10T02:37:27.106008+00:00,1120,0.5,220.2,2.3,Cycle Complete (Standby)
2026-09-10T02:37:29.106008+00:00,1122,0.9,220.8,4.1,Cycle Complete (Standby)
2026-09-10T02:37:31.106008+00:00,1124,0.6,218.0,2.8,Cycle Complete (Standby)
2026-09-10T02:37:33.106008+00:00,1126,0.9,221.3,4.1,Cycle Complete (Standby)
2026-09-10T02:37:35.106008+00:00,1128,0.6,218.8,2.7,Cycle Complete (Standby)
2026-09-10T02:37:37.106008+00:00,1130,0.7,218.3,3.2,Cycle Complete (Standby)
2026-09-10T02:37:39.106008+00:00,1132,0.6,217.6,2.8,Cycle Complete (Standby)
2026-09-10T02:37:41.106008+00:00,1134,0.5,222.1,2.3,Cycle Complete (Standby)
2026-09-10T02:37:43.106008+00:00,1136,0.7,219.2,3.2,Cycle Complete (Standby)
2026-09-10T02:37:45.106008+00:00,1138,1.0,220.7,4.5,Cycle Complete (Standby)
2026-09-10T02:37:47.106008+00:00,1140,0.7,218.9,3.2,Cycle Complete (Standby)
2026-09-10T02:37:49.106008+00:00,1142,0.7,221.0,3.2,Cycle Complete (Standby)
2026-09-10T02:37:51.106008+00:00,1144,0.5,221.3,2.3,Cycle Complete (Standby)
2026-09-10T02:37:53.106008+00:00,1146,1.0,221.3,4.5,Cycle Complete (Standby)
2026-09-10T02:37:55.106008+00:00,1148,1.0,218.1,4.6,Cycle Complete (Standby)
2026-09-10T02:37:57.106008+00:00,1150,0.7,220.7,3.2,Cycle Complete (Standby)
2026-09-10T02:37:59.106008+00:00,1152,0.6,217.6,2.8,Cycle Complete (Standby)
2026-09-10T02:38:01.106008+00:00,1154,0.8,218.6,3.7,Cycle Complete (Standby)
2026-09-10T02:38:03.106008+00:00,1156,0.8,218.8,3.7,Cycle Complete (Standby)
2026-09-10T02:38:05.106008+00:00,1158,0.4,218.9,1.8,Cycle Complete (Standby)
2026-09-10T02:38:07.106008+00:00,1160,0.9,219.3,4.1,Cycle Complete (Standby)
2026-09-10T02:38:09.106008+00:00,1162,1.0,221.0,4.5,Cycle Complete (Standby)
2026-09-10T02:38:11.106008+00:00,1164,0.9,220.2,4.1,Cycle Complete (Standby)
2026-09-10T02:38:13.106008+00:00,1166,0.6,219.3,2.7,Cycle Complete (Standby)
2026-09-10T02:38:15.106008+00:00,1168,0.4,222.1,1.8,Cycle Complete (Standby)
2026-09-10T02:38:17.106008+00:00,1170,0.9,221.7,4.1,Cycle Complete (Standby)
2026-09-10T02:38:19.106008+00:00,1172,0.4,219.9,1.8,Cycle Complete (Standby)
2026-09-10T02:38:21.106008+00:00,1174,0.5,220.0,2.3,Cycle Complete (Standby)
2026-09-10T02:38:23.106008+00:00,1176,0.8,217.8,3.7,Cycle Complete (Standby)
2026-09-10T02:38:25.106008+00:00,1178,0.7,222.1,3.2,Cycle Complete (Standby)
2026-09-10T02:38:27.106008+00:00,1180,0.7,221.0,3.2,Cycle Complete (Standby)
2026-09-10T02:38:29.106008+00:00,1182,0.8,220.6,3.6,Cycle Complete (Standby)
2026-09-10T02:38:31.106008+00:00,1184,0.9,221.2,4.1,Cycle Complete (Standby)
2026-09-10T02:38:33.106008+00:00,1186,0.9,222.5,4.0,Cycle Complete (Standby)
2026-09-10T02:38:35.106008+00:00,1188,0.8,221.8,3.6,Cycle Complete (Standby)
2026-09-10T02:38:37.106008+00:00,1190,0.6,222.1,2.7,Cycle Complete (Standby)
2026-09-10T02:38:39.106008+00:00,1192,0.9,218.9,4.1,Cycle Complete (Standby)
2026-09-10T02:38:41.106008+00:00,1194,0.5,218.6,2.3,Cycle Complete (Standby)
2026-09-10T02:38:43.106008+00:00,1196,0.5,218.5,2.3,Cycle Complete (Standby)
2026-09-10T02:38:45.106008+00:00,1198,1.0,219.3,4.6,Cycle Complete (Standby)
