timestamp_iso,elapsed_seconds,power_w,voltage_v,current_ma,energy_kwh,switch_on,source,inferred_state
2026-09-12T17:45:34.920671,428.11,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:36.047435,429.23,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:37.537516,430.72,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:38.631865,431.82,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:40.873096,434.06,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:42.267274,435.45,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:43.558924,436.74,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:44.871077,438.06,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:46.117131,439.30,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:48.218249,441.40,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:49.986565,443.17,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:51.146549,444.33,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:53.333604,446.52,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:54.698682,447.88,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:55.829738,449.01,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:57.551598,450.74,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:45:59.009163,452.19,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:00.340632,453.53,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:01.447780,454.63,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:02.571875,455.76,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:03.999426,457.18,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:05.107777,458.29,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:06.444031,459.63,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:08.054961,461.24,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:09.877967,463.06,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:11.063122,464.25,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:12.450902,465.64,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:13.719736,466.90,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:15.530227,468.71,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:16.716205,469.90,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:17.889925,471.07,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:18.996418,472.18,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:20.930073,474.11,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:23.046633,476.23,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:24.229688,477.41,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:26.631440,479.82,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:27.816867,481.00,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:28.989552,482.17,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:30.889046,484.07,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:33.369971,486.55,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:35.439613,488.62,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:36.635672,489.82,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:38.012574,491.20,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:39.193442,492.38,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:40.862018,494.05,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:42.173281,495.36,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:43.940124,497.12,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:45.109170,498.29,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:46.299702,499.48,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:47.749138,500.93,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:49.659332,502.84,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:51.273850,504.46,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:52.468742,505.65,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:53.762705,506.95,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:55.578321,508.76,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:57.065132,510.25,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:46:58.712289,511.90,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:00.254878,513.44,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:02.104970,515.29,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:04.270936,517.46,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:05.604240,518.79,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:07.523674,520.71,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:09.092592,522.28,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:10.273898,523.46,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:12.306217,525.49,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:13.574445,526.76,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:15.319606,528.50,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:17.247847,530.43,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:18.437700,531.62,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:19.552232,532.74,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:20.726927,533.91,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:21.930535,535.12,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:23.588633,536.77,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:25.199431,538.38,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:26.330704,539.52,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:27.935137,541.12,213.6,207.4,602.0,0.01,True,local,RUNNING
2026-09-12T17:47:29.126544,542.31,119.2,204.5,410.0,0.0,True,local,RUNNING
2026-09-12T17:47:30.292000,543.48,119.2,204.5,410.0,0.01,True,local,RUNNING
2026-09-12T17:47:31.557070,544.74,119.2,204.5,410.0,0.01,True,local,RUNNING
2026-09-12T17:47:33.468165,546.65,119.2,204.5,410.0,0.01,True,local,RUNNING
2026-09-12T17:47:35.662784,548.85,119.2,204.5,410.0,0.01,True,local,RUNNING
2026-09-12T17:47:38.380837,551.57,6.8,205.6,366.0,0.0,True,local,ACTIVE/SOAK
2026-09-12T17:47:40.112256,553.30,6.8,205.6,366.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:47:41.289280,554.47,6.8,205.6,366.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:47:42.502562,555.69,6.8,205.6,366.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:47:43.877452,557.06,119.5,0.0,428.0,0.0,True,local,RUNNING
2026-09-12T17:47:45.123032,558.31,119.5,205.6,428.0,0.01,True,local,RUNNING
2026-09-12T17:47:46.417403,559.60,119.5,205.6,428.0,0.01,True,local,RUNNING
2026-09-12T17:47:47.743765,560.93,119.5,205.6,428.0,0.01,True,local,RUNNING
2026-09-12T17:47:49.858617,563.04,216.3,207.1,330.0,0.0,True,local,RUNNING
2026-09-12T17:47:51.054799,564.24,216.3,207.1,330.0,0.01,True,local,RUNNING
2026-09-12T17:47:52.158109,565.34,216.3,207.1,330.0,0.01,True,local,RUNNING
2026-09-12T17:47:53.344844,566.53,216.3,207.1,330.0,0.01,True,local,RUNNING
2026-09-12T17:47:54.524422,567.71,216.3,207.1,330.0,0.01,True,local,RUNNING
2026-09-12T17:47:55.877628,569.06,6.0,0.0,45.0,0.0,True,local,ACTIVE/SOAK
2026-09-12T17:47:57.172410,570.36,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:47:58.839806,572.02,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:00.318215,573.50,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:01.571357,574.76,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:02.993922,576.18,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:04.915699,578.10,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:06.142500,579.33,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:07.252905,580.44,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:08.426802,581.61,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:09.620210,582.80,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:11.409741,584.59,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:12.595588,585.78,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:13.844057,587.03,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:15.227185,588.41,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:16.553075,589.74,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:17.721277,590.91,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:18.973273,592.16,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:21.003644,594.19,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:22.192318,595.38,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:23.870965,597.06,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:25.058745,598.24,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:26.648284,599.83,6.0,207.1,45.0,0.01,True,local,ACTIVE/SOAK
2026-09-12T17:48:27.812379,601.00,0.0,204.5,0.0,0.0,True,local,IDLE/OFF
2026-09-12T17:48:28.999274,602.18,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:30.569032,603.75,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:31.746871,604.93,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:32.933802,606.12,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:34.116943,607.30,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:35.299382,608.48,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:37.148863,610.33,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:38.342127,611.53,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:39.531348,612.72,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:40.751777,613.94,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:42.577793,615.76,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:43.932285,617.12,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:45.567084,618.75,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:46.753320,619.94,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:48.264976,621.45,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:49.440389,622.63,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:50.621907,623.81,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:52.501649,625.69,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:55.029302,628.21,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:56.275677,629.46,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:57.454290,630.64,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:48:58.644174,631.83,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:00.277838,633.46,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:01.448930,634.63,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:02.583534,635.77,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:03.688966,636.87,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:05.600260,638.79,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:06.826818,640.01,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:07.968226,641.15,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:09.526749,642.71,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:10.710262,643.90,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:12.356795,645.54,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:13.969359,647.15,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:15.890671,649.08,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:18.052088,651.24,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:20.242161,653.43,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:22.682128,655.87,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:23.850773,657.04,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:25.870412,659.06,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:27.488638,660.67,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:29.083744,662.27,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:30.260153,663.44,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:31.474151,664.66,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:32.574933,665.76,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:34.100592,667.29,0.0,204.5,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:35.268906,668.45,99.3,202.7,571.0,0.0,True,local,RUNNING
2026-09-12T17:49:36.762885,669.95,99.3,202.7,571.0,0.01,True,local,RUNNING
2026-09-12T17:49:38.802456,671.99,99.3,202.7,571.0,0.01,True,local,RUNNING
2026-09-12T17:49:39.988748,673.17,199.0,0.0,479.0,0.0,True,local,RUNNING
2026-09-12T17:49:41.181171,674.37,199.0,202.7,479.0,0.01,True,local,RUNNING
2026-09-12T17:49:42.491585,675.68,199.0,202.7,479.0,0.01,True,local,RUNNING
2026-09-12T17:49:44.344403,677.53,199.0,202.7,479.0,0.01,True,local,RUNNING
2026-09-12T17:49:46.571926,679.76,199.0,202.7,479.0,0.01,True,local,RUNNING
2026-09-12T17:49:47.789949,680.97,99.7,203.8,402.0,0.0,True,local,RUNNING
2026-09-12T17:49:49.066812,682.25,99.7,203.8,402.0,0.01,True,local,RUNNING
2026-09-12T17:49:50.705461,683.89,99.7,203.8,402.0,0.01,True,local,RUNNING
2026-09-12T17:49:51.856297,685.04,0.0,0.0,0.0,0.0,True,local,IDLE/OFF
2026-09-12T17:49:53.006822,686.19,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:54.763762,687.95,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:56.951304,690.14,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:49:58.182700,691.37,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:00.376390,693.56,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:02.390558,695.58,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:04.134275,697.32,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:05.428198,698.61,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:07.001638,700.19,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:08.213202,701.40,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:10.395812,703.58,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:12.378333,705.56,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:13.771829,706.96,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:15.112607,708.30,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:17.056147,710.24,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:18.645218,711.83,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:19.753444,712.94,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:21.678000,714.86,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:22.898173,716.08,0.0,203.8,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:24.602179,717.79,100.0,206.0,34.0,0.0,True,local,RUNNING
2026-09-12T17:50:27.182239,720.37,100.0,206.0,34.0,0.01,True,local,RUNNING
2026-09-12T17:50:28.560758,721.75,0.0,0.0,0.0,0.0,True,local,IDLE/OFF
2026-09-12T17:50:29.794769,722.98,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:31.362798,724.55,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:33.529864,726.71,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:34.660854,727.85,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:35.689085,728.87,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:37.368465,730.55,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:38.849959,732.03,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:40.433073,733.62,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:41.831445,735.02,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:44.062000,737.25,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:45.712356,738.90,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:46.897920,740.08,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:48.690488,741.88,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:49.885802,743.07,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:51.355746,744.54,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:52.767709,745.95,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:54.145464,747.33,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:55.801874,748.99,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:57.161595,750.35,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:50:58.519691,751.70,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:00.226543,753.41,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:01.421924,754.61,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:02.607289,755.79,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:03.710793,756.90,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:05.741150,758.93,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:06.778971,759.96,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:08.412760,761.60,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:09.777341,762.96,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:12.070557,765.26,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:14.195407,767.38,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:16.451179,769.64,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:17.565123,770.75,0.0,206.0,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:51:19.459438,772.64,97.3,204.9,33.0,0.0,True,local,RUNNING
2026-09-12T17:51:21.402001,774.59,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:23.011764,776.20,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:24.505230,777.69,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:25.948927,779.13,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:27.860047,781.04,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:30.007731,783.19,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:32.307135,785.49,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:33.805965,786.99,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:35.154848,788.34,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:36.178480,789.36,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:37.301421,790.49,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:38.825837,792.01,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:41.047128,794.23,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:42.395916,795.58,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:44.191955,797.38,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:45.390352,798.58,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:46.539581,799.72,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:47.778064,800.96,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:49.756908,802.94,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:50.949285,804.13,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:53.123468,806.31,97.3,204.9,33.0,0.01,True,local,RUNNING
2026-09-12T17:51:54.296878,807.48,200.8,203.8,34.0,0.0,True,local,RUNNING
2026-09-12T17:51:56.316392,809.50,200.8,203.8,34.0,0.01,True,local,RUNNING
2026-09-12T17:51:58.041771,811.23,200.8,203.8,34.0,0.01,True,local,RUNNING
2026-09-12T17:51:59.235249,812.42,200.8,203.8,34.0,0.01,True,local,RUNNING
2026-09-12T17:52:00.716949,813.90,112.8,0.0,657.0,0.0,True,local,RUNNING
2026-09-12T17:52:02.716850,815.90,112.8,203.8,657.0,0.01,True,local,RUNNING
2026-09-12T17:52:04.123712,817.31,112.8,203.8,657.0,0.01,True,local,RUNNING
2026-09-12T17:52:05.361938,818.55,112.8,203.8,657.0,0.01,True,local,RUNNING
2026-09-12T17:52:07.107466,820.29,112.8,203.8,657.0,0.01,True,local,RUNNING
2026-09-12T17:52:08.635766,821.82,290.3,0.0,1570.0,0.0,True,local,RUNNING
2026-09-12T17:52:10.546234,823.73,290.3,203.8,1570.0,0.01,True,local,RUNNING
2026-09-12T17:52:12.828510,826.01,290.3,203.8,1570.0,0.01,True,local,RUNNING
2026-09-12T17:52:14.640011,827.82,290.3,203.8,1570.0,0.01,True,local,RUNNING
2026-09-12T17:52:15.830479,829.02,202.8,205.6,761.0,0.0,True,local,RUNNING
2026-09-12T17:52:17.929402,831.11,202.8,205.6,761.0,0.01,True,local,RUNNING
2026-09-12T17:52:19.152835,832.34,202.8,205.6,761.0,0.01,True,local,RUNNING
2026-09-12T17:52:20.179745,833.36,202.8,205.6,761.0,0.01,True,local,RUNNING
2026-09-12T17:52:21.455512,834.64,202.8,205.6,761.0,0.01,True,local,RUNNING
2026-09-12T17:52:23.399540,836.58,202.8,205.6,761.0,0.01,True,local,RUNNING
2026-09-12T17:52:24.612094,837.80,0.0,0.0,0.0,0.0,True,local,IDLE/OFF
2026-09-12T17:52:25.658230,838.84,0.0,205.6,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:26.819215,840.00,0.0,205.6,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:27.930641,841.12,0.0,205.6,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:29.802085,842.99,107.5,0.0,377.0,0.0,True,local,RUNNING
2026-09-12T17:52:31.268051,844.45,107.5,205.6,377.0,0.01,True,local,RUNNING
2026-09-12T17:52:32.569712,845.75,107.5,205.6,377.0,0.01,True,local,RUNNING
2026-09-12T17:52:34.500035,847.68,107.5,205.6,377.0,0.01,True,local,RUNNING
2026-09-12T17:52:35.681462,848.87,214.4,0.0,741.0,0.0,True,local,RUNNING
2026-09-12T17:52:36.850161,850.03,214.4,205.6,741.0,0.01,True,local,RUNNING
2026-09-12T17:52:37.952680,851.14,0.0,205.2,0.0,0.0,True,local,IDLE/OFF
2026-09-12T17:52:39.710589,852.90,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:40.919775,854.10,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:42.339120,855.52,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:43.583804,856.77,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:45.975357,859.16,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:47.004148,860.19,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:48.105010,861.29,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:50.272018,863.46,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:51.789887,864.97,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:53.334103,866.52,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
2026-09-12T17:52:54.506419,867.69,0.0,205.2,0.0,0.01,True,local,IDLE/OFF
